No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
51624,2015,11,21,23,3,71,NA,73,69,-1,92,1035,0,SE,12.08,0,0
51625,2015,11,22,0,3,74,NA,79,78,-2,86,1035,0,SE,12.97,0,0
51626,2015,11,22,1,3,72,NA,81,77,-1,92,1035,0,SE,13.86,0,0
51627,2015,11,22,2,3,NA,NA,NA,73,-1,92,1035,0,SE,14.75,0,0
51628,2015,11,22,3,3,54,NA,68,61,-1,92,1035,0,SE,15.64,0,0
51629,2015,11,22,4,3,62,NA,74,68,-1,92,1035,0,SE,16.53,0,0
51630,2015,11,22,5,3,63,NA,67,66,-1,92,1035,0,cv,0.89,0,0
51631,2015,11,22,6,3,67,NA,70,77,-1,92,1035,0,NE,0.89,0.1,0.1
51632,2015,11,22,7,3,57,NA,79,69,-1,92,1035,0,cv,0.89,1,1.1
51633,2015,11,22,8,3,56,NA,54,50,-2,92,1036,-1,NW,1.79,1.1,2.2
51634,2015,11,22,9,3,40,NA,42,41,-2,100,1037,-2,cv,0.89,0.7,2.9
51635,2015,11,22,10,3,41,NA,43,45,-3,92,1037,-2,SE,3.13,0.4,3.3
51636,2015,11,22,11,3,46,NA,42,40,-3,92,1037,-2,SE,6.26,0.5,3.8
51637,2015,11,22,12,3,38,NA,39,38,-3,100,1037,-3,SE,8.05,0.6,4.4
51638,2015,11,22,13,3,35,NA,28,26,-4,92,1036,-3,SE,9.84,0.7,5.1
51639,2015,11,22,14,3,31,NA,33,32,-4,92,1036,-3,SE,12.97,0.8,5.9
51640,2015,11,22,15,3,27,NA,31,34,-3,100,1036,-3,cv,0.89,0.3,6.2
51641,2015,11,22,16,3,33,NA,31,34,-4,92,1036,-3,SE,1.79,0.1,6.3
51642,2015,11,22,17,3,32,NA,31,40,-4,100,1036,-4,SE,4.92,0.1,6.4
51643,2015,11,22,18,3,34,NA,42,37,-4,100,1036,-4,SE,6.71,0.2,6.6
51644,2015,11,22,19,3,39,NA,35,43,-4,100,1037,-4,SE,8.5,0.3,6.9
51645,2015,11,22,20,3,35,NA,40,40,-4,100,1037,-4,SE,10.29,0.2,7.1
51646,2015,11,22,21,3,39,NA,43,47,-4,100,1037,-4,SE,11.18,0,0
51647,2015,11,22,22,3,42,NA,46,45,-4,100,1037,-4,cv,0.89,0.1,0.1
51648,2015,11,22,23,3,41,NA,42,48,-4,100,1037,-4,cv,1.78,0.2,0.3
51649,2015,11,23,0,3,32,NA,34,33,-4,100,1037,-4,cv,2.67,0,0
51650,2015,11,23,1,3,29,NA,27,34,-5,92,1036,-4,NW,1.79,0,0
51651,2015,11,23,2,3,46,NA,33,38,-5,92,1036,-4,NW,4.92,0,0
51652,2015,11,23,3,3,22,NA,23,20,-5,92,1036,-4,cv,0.89,0,0
51653,2015,11,23,4,3,16,NA,18,20,-6,85,1036,-4,NE,0.89,0,0
51654,2015,11,23,5,3,21,NA,18,21,-7,79,1036,-4,NE,2.68,0,0
51655,2015,11,23,6,3,16,NA,18,18,-7,79,1037,-4,cv,0.89,0,0
51656,2015,11,23,7,3,23,NA,21,25,-8,73,1037,-4,NE,1.79,0,0
51657,2015,11,23,8,3,30,NA,26,25,-9,68,1038,-4,NE,5.81,0,0
51658,2015,11,23,9,3,26,NA,28,30,-9,68,1038,-4,NE,8.94,0,0
51659,2015,11,23,10,3,27,NA,28,25,-9,63,1039,-3,NE,12.07,0,0
51660,2015,11,23,11,3,33,NA,27,29,-9,63,1039,-3,NE,16.09,0,0
51661,2015,11,23,12,3,34,NA,NA,34,-8,63,1038,-2,NW,4.02,0,0
51662,2015,11,23,13,3,29,NA,NA,34,-8,58,1038,-1,NW,5.81,0,0
51663,2015,11,23,14,3,30,NA,NA,33,-8,54,1038,0,NW,7.6,0,0
51664,2015,11,23,15,3,22,NA,NA,32,-8,58,1037,-1,NW,9.39,0,0
51665,2015,11,23,16,3,NA,NA,NA,29,-7,63,1038,-1,cv,0.89,0,0
51666,2015,11,23,17,3,NA,NA,NA,20,-8,73,1039,-4,cv,1.78,0,0
51667,2015,11,23,18,3,NA,NA,NA,15,-7,68,1039,-2,NW,4.02,0,0
51668,2015,11,23,19,3,21,NA,NA,21,-8,63,1041,-2,NW,8.04,0,0
51669,2015,11,23,20,3,22,NA,NA,16,-9,68,1041,-4,NW,11.17,0,0
51670,2015,11,23,21,3,21,NA,NA,19,-10,67,1042,-5,NW,12.06,0,0
51671,2015,11,23,22,3,24,NA,NA,25,-12,53,1043,-4,NE,3.13,0,0
51672,2015,11,23,23,3,15,NA,NA,19,-12,62,1043,-6,NE,4.92,0,0
51673,2015,11,24,0,3,20,NA,NA,20,-12,57,1042,-5,NE,8.94,0,0
51674,2015,11,24,1,3,14,NA,NA,9,-13,57,1042,-6,NE,12.07,0,0
51675,2015,11,24,2,3,5,NA,NA,10,-13,57,1042,-6,NE,13.86,0,0
51676,2015,11,24,3,3,6,NA,NA,11,-13,62,1042,-7,NW,1.79,0,0
51677,2015,11,24,4,3,6,NA,NA,8,-14,61,1042,-8,NW,4.92,0,0
51678,2015,11,24,5,3,8,NA,NA,13,-13,62,1041,-7,NE,4.02,0,0
51679,2015,11,24,6,3,NA,NA,NA,14,-13,57,1041,-6,NE,7.15,0,0
51680,2015,11,24,7,3,16,NA,NA,12,-13,57,1041,-6,NE,10.28,0,0
51681,2015,11,24,8,3,18,NA,NA,17,-13,57,1041,-6,NE,14.3,0,0
51682,2015,11,24,9,3,13,NA,22,23,-13,57,1041,-6,NE,17.43,0,0
51683,2015,11,24,10,3,19,NA,19,21,-12,62,1041,-6,NW,3.13,0,0
51684,2015,11,24,11,3,20,NA,24,27,-13,53,1041,-5,NE,1.79,0,0
51685,2015,11,24,12,3,21,NA,28,34,-13,49,1040,-4,NW,1.79,0,0
51686,2015,11,24,13,3,NA,NA,NA,37,-12,53,1039,-4,NW,3.58,0,0
51687,2015,11,24,14,3,31,NA,28,37,-14,45,1038,-4,cv,0.89,0,0
51688,2015,11,24,15,3,33,NA,30,31,-12,57,1038,-5,NW,1.79,0,0
51689,2015,11,24,16,3,38,NA,32,44,-10,67,1038,-5,NE,1.79,0,0
51690,2015,11,24,17,3,41,NA,35,39,-9,79,1037,-6,cv,0.89,0,0
51691,2015,11,24,18,3,41,NA,34,35,-10,85,1037,-8,cv,1.78,0,0
51692,2015,11,24,19,3,54,NA,40,50,-9,92,1037,-8,NE,0.89,0,0
51693,2015,11,24,20,3,79,NA,66,59,-8,92,1036,-7,NW,0.89,0,0
51694,2015,11,24,21,3,100,NA,60,69,-9,92,1036,-8,NE,0.89,0,0
51695,2015,11,24,22,3,100,NA,68,67,-8,92,1035,-7,NW,1.79,0,0
51696,2015,11,24,23,3,76,NA,71,67,-9,92,1034,-8,NE,0.89,0,0
51697,2015,11,25,0,3,75,NA,70,69,-9,92,1034,-8,NE,1.78,0,0
51698,2015,11,25,1,3,58,NA,63,63,-9,92,1033,-8,NE,2.67,0,0
51699,2015,11,25,2,3,69,NA,72,74,-8,92,1033,-7,NW,0.89,0,0
51700,2015,11,25,3,3,83,NA,76,85,-8,92,1032,-7,NE,3.13,0,0
51701,2015,11,25,4,3,83,NA,84,91,-8,85,1031,-6,NW,1.79,0,0
51702,2015,11,25,5,3,87,NA,82,84,-8,92,1031,-7,NW,3.58,0,0
51703,2015,11,25,6,3,82,NA,83,89,-10,85,1030,-8,NE,1.79,0,0
51704,2015,11,25,7,3,87,NA,83,93,-10,92,1030,-9,NW,1.79,0,0
51705,2015,11,25,8,3,92,NA,87,92,-10,92,1030,-9,NW,4.92,0,0
51706,2015,11,25,9,3,94,NA,86,82,-9,85,1031,-7,NW,8.05,0,0
51707,2015,11,25,10,3,81,NA,90,96,-9,79,1031,-6,NW,11.18,0,0
51708,2015,11,25,11,3,85,NA,84,96,-8,79,1030,-5,NW,15.2,0,0
51709,2015,11,25,12,3,63,NA,76,72,-9,63,1030,-3,NW,18.33,NA,NA
51710,2015,11,25,13,3,6,NA,12,11,-9,58,1029,-2,NW,23.25,0,0
51711,2015,11,25,14,3,7,NA,12,11,-12,49,1029,-3,NW,35.32,0,0
51712,2015,11,25,15,3,11,NA,10,8,-15,45,1030,-5,NW,47.39,0,0
51713,2015,11,25,16,3,11,NA,7,13,-17,38,1031,-5,NW,59.46,0,0
51714,2015,11,25,17,3,4,NA,15,10,-17,41,1032,-6,NW,69.29,0,0
51715,2015,11,25,18,3,6,NA,10,13,-18,41,1033,-7,NW,78.23,0,0
51716,2015,11,25,19,3,5,NA,7,9,-18,41,1033,-7,NW,90.3,0,0
51717,2015,11,25,20,3,3,NA,10,8,-17,48,1034,-8,NW,99.24,0,0
51718,2015,11,25,21,3,8,NA,6,9,-18,44,1035,-8,NW,107.29,0,0
51719,2015,11,25,22,3,6,NA,10,8,-18,44,1035,-8,NW,116.23,0,0
51720,2015,11,25,23,3,8,NA,14,7,-19,40,1035,-8,NW,125.17,0,0
51721,2015,11,26,0,3,11,NA,11,8,-18,48,1035,-9,NW,134.11,0,0
51722,2015,11,26,1,3,8,NA,7,9,-18,48,1034,-9,NW,142.16,0,0
51723,2015,11,26,2,3,3,NA,4,6,-18,48,1034,-9,NW,150.21,0,0
51724,2015,11,26,3,3,3,6,5,5,-18,51,1034,-10,NW,157.36,0,0
51725,2015,11,26,4,3,7,NA,6,8,-18,51,1033,-10,NW,164.51,0,0
51726,2015,11,26,5,3,6,NA,8,12,-18,48,1033,-9,NW,171.66,0,0
51727,2015,11,26,6,3,9,NA,10,9,-18,60,1033,-12,NW,175.68,0,0
51728,2015,11,26,7,3,8,NA,8,9,-18,60,1034,-12,NW,178.81,0,0
51729,2015,11,26,8,3,11,NA,12,13,-17,52,1035,-9,NW,183.73,0,0
51730,2015,11,26,9,3,15,NA,11,11,-16,52,1035,-8,NW,189.54,0,0
51731,2015,11,26,10,3,3,NA,14,12,-15,52,1035,-7,NW,193.56,0,0
51732,2015,11,26,11,3,13,NA,10,17,-15,48,1034,-6,NW,197.58,0,0
51733,2015,11,26,12,3,15,NA,11,18,-14,49,1033,-5,NE,3.13,0,0
51734,2015,11,26,13,3,15,NA,13,14,-13,45,1032,-3,NW,4.02,0,0
51735,2015,11,26,14,3,15,NA,12,10,-13,42,1031,-2,NW,8.04,0,0
51736,2015,11,26,15,3,13,NA,12,11,-14,39,1031,-2,NW,13.85,0,0
51737,2015,11,26,16,3,26,NA,12,16,-15,36,1030,-2,NW,19.66,0,0
51738,2015,11,26,17,3,62,NA,53,47,-14,42,1030,-3,NW,23.68,0,0
51739,2015,11,26,18,3,61,NA,60,61,-14,49,1030,-5,NW,25.47,0,0
51740,2015,11,26,19,3,79,NA,65,60,-13,57,1030,-6,SE,0.89,0,0
51741,2015,11,26,20,3,116,NA,100,112,-12,78,1030,-9,SE,2.68,0,0
51742,2015,11,26,21,3,139,NA,123,138,-12,78,1030,-9,cv,0.89,0,0
51743,2015,11,26,22,3,126,NA,125,134,-11,78,1030,-8,cv,1.78,0,0
51744,2015,11,26,23,3,132,NA,125,126,-11,85,1029,-9,cv,2.67,0,0
51745,2015,11,27,0,3,157,NA,153,150,-11,85,1029,-9,NE,0.89,0,0
51746,2015,11,27,1,3,170,NA,160,171,-12,72,1029,-8,NE,2.68,0,0
51747,2015,11,27,2,3,179,NA,165,171,-12,72,1028,-8,NE,4.47,0,0
51748,2015,11,27,3,3,187,NA,175,185,-12,72,1028,-8,NE,6.26,0,0
51749,2015,11,27,4,3,208,NA,183,168,-11,78,1027,-8,cv,0.89,0,0
51750,2015,11,27,5,3,221,NA,177,160,-11,78,1026,-8,cv,1.78,0,0
51751,2015,11,27,6,3,161,NA,188,192,-10,79,1026,-7,cv,2.67,0,0
51752,2015,11,27,7,3,164,NA,194,204,-10,79,1026,-7,cv,3.56,0,0
51753,2015,11,27,8,3,180,NA,201,200,-9,85,1026,-7,cv,4.45,0,0
51754,2015,11,27,9,3,184,NA,221,197,-9,79,1026,-6,SE,1.79,0,0
51755,2015,11,27,10,3,195,NA,214,192,-8,79,1026,-5,cv,0.89,0,0
51756,2015,11,27,11,3,202,NA,240,218,-8,73,1026,-4,NE,1.79,0,0
51757,2015,11,27,12,3,221,NA,263,272,-9,68,1025,-4,cv,0.89,0,0
51758,2015,11,27,13,3,274,NA,296,302,-9,58,1024,-2,cv,1.78,0,0
51759,2015,11,27,14,3,312,NA,313,310,-9,54,1024,-1,cv,2.67,0,0
51760,2015,11,27,15,3,306,NA,326,328,-9,54,1023,-1,cv,3.56,0,0
51761,2015,11,27,16,3,332,NA,324,331,-10,54,1024,-2,cv,4.45,0,0
51762,2015,11,27,17,3,349,NA,312,307,-8,73,1025,-4,SE,0.89,0,0
51763,2015,11,27,18,3,332,NA,298,312,-8,79,1025,-5,SE,1.78,0,0
51764,2015,11,27,19,3,327,NA,296,321,-8,79,1026,-5,cv,0.89,0,0
51765,2015,11,27,20,3,324,NA,304,311,-8,79,1026,-5,SE,0.89,0,0
51766,2015,11,27,21,3,324,NA,315,339,-7,79,1027,-4,cv,0.89,0,0
51767,2015,11,27,22,3,312,NA,342,355,-7,79,1027,-4,SE,0.89,0,0
51768,2015,11,27,23,3,321,NA,344,337,-6,85,1028,-4,cv,0.89,0,0
51769,2015,11,28,0,3,308,NA,322,320,-7,79,1028,-4,SE,0.89,0,0
51770,2015,11,28,1,3,309,NA,320,352,-6,85,1028,-4,SE,1.78,0,0
51771,2015,11,28,2,3,304,NA,318,343,-6,85,1028,-4,NW,1.79,0,0
51772,2015,11,28,3,3,295,NA,323,308,-6,79,1028,-3,NW,3.58,0,0
51773,2015,11,28,4,3,276,NA,309,313,-6,85,1027,-4,cv,0.45,0,0
51774,2015,11,28,5,3,277,NA,301,314,-6,79,1028,-3,cv,0.9,0,0
51775,2015,11,28,6,3,263,NA,308,269,-5,86,1028,-3,cv,1.79,0,0
51776,2015,11,28,7,3,203,NA,240,247,-6,79,1029,-3,cv,2.68,0,0
51777,2015,11,28,8,3,198,NA,219,245,-6,79,1030,-3,SE,0.89,0,0
51778,2015,11,28,9,3,319,NA,286,262,-6,74,1030,-2,cv,0.89,0,0
51779,2015,11,28,10,3,382,NA,362,390,-6,74,1031,-2,SE,1.79,0,0
51780,2015,11,28,11,3,401,NA,362,391,-5,74,1031,-1,cv,0.89,0,0
51781,2015,11,28,12,3,390,NA,361,365,-5,74,1030,-1,SE,1.79,0,0
51782,2015,11,28,13,3,333,NA,329,306,-5,69,1029,0,cv,0.89,0,0
51783,2015,11,28,14,3,306,NA,288,290,-5,69,1029,0,NE,1.79,0,0
51784,2015,11,28,15,3,298,NA,289,301,-5,69,1029,0,SE,1.79,0,0
51785,2015,11,28,16,3,281,NA,240,246,-5,74,1029,-1,cv,0.89,0,0
51786,2015,11,28,17,3,256,NA,250,265,-5,74,1029,-1,cv,1.78,0,0
51787,2015,11,28,18,3,265,NA,255,274,-4,80,1029,-1,cv,2.67,0,0
51788,2015,11,28,19,3,280,NA,279,302,-4,80,1029,-1,cv,3.56,0,0
51789,2015,11,28,20,3,271,NA,283,297,-4,80,1030,-1,SE,0.89,0,0
51790,2015,11,28,21,3,274,NA,263,280,-5,79,1030,-2,cv,0.89,0,0
51791,2015,11,28,22,3,270,NA,268,263,-4,80,1029,-1,NE,0.89,0,0
51792,2015,11,28,23,3,270,NA,264,270,-3,86,1029,-1,SE,0.89,0,0
51793,2015,11,29,0,3,270,NA,278,285,-3,86,1028,-1,cv,0.45,0,0
51794,2015,11,29,1,3,280,NA,238,238,-3,86,1028,-1,cv,1.34,0,0
51795,2015,11,29,2,3,281,NA,229,252,-3,86,1028,-1,NE,0.89,0,0
51796,2015,11,29,3,3,280,NA,225,262,-3,86,1027,-1,cv,0.45,0,0
51797,2015,11,29,4,3,265,NA,236,260,-3,92,1027,-2,cv,0.9,0,0
51798,2015,11,29,5,3,254,NA,243,258,-4,92,1026,-3,cv,1.79,0,0
51799,2015,11,29,6,3,255,NA,240,253,-4,100,1026,-4,NW,0.89,0,0
51800,2015,11,29,7,3,246,NA,235,242,-4,100,1026,-4,cv,0.89,0,0
51801,2015,11,29,8,3,242,NA,232,256,-5,100,1027,-5,NE,1.79,0,0
51802,2015,11,29,9,3,239,NA,242,252,-3,92,1027,-2,NW,3.13,0,0
51803,2015,11,29,10,3,263,NA,279,306,-2,86,1027,0,NW,4.92,0,0
51804,2015,11,29,11,3,292,NA,283,275,-3,69,1027,2,NW,6.71,0,0
51805,2015,11,29,12,3,278,NA,254,245,-3,64,1026,3,cv,0.89,0,0
51806,2015,11,29,13,3,229,NA,211,203,-3,56,1025,5,NW,1.79,0,0
51807,2015,11,29,14,3,172,NA,147,166,-2,60,1025,5,cv,0.89,0,0
51808,2015,11,29,15,3,120,NA,145,145,-2,56,1025,6,cv,1.78,0,0
51809,2015,11,29,16,3,96,NA,112,114,-2,60,1025,5,NE,0.89,0,0
51810,2015,11,29,17,3,182,NA,86,84,-2,74,1026,2,cv,0.89,0,0
51811,2015,11,29,18,3,404,NA,187,213,-4,86,1026,-2,NE,0.89,0,0
51812,2015,11,29,19,3,406,NA,286,310,-3,80,1027,0,cv,0.89,0,0
51813,2015,11,29,20,3,395,NA,362,377,-4,80,1027,-1,cv,1.78,0,0
51814,2015,11,29,21,3,396,NA,368,375,-4,92,1027,-3,cv,2.67,0,0
51815,2015,11,29,22,3,402,NA,368,367,-5,92,1027,-4,NW,4.02,0,0
51816,2015,11,29,23,3,386,NA,371,338,-4,80,1027,-1,NE,1.79,0,0
51817,2015,11,30,0,3,361,NA,276,139,-4,92,1027,-3,SE,1.79,0,0
51818,2015,11,30,1,3,259,NA,192,81,-5,92,1027,-4,cv,0.89,0,0
51819,2015,11,30,2,3,84,NA,101,76,-5,92,1027,-4,NW,0.89,0,0
51820,2015,11,30,3,3,57,NA,65,61,-7,85,1027,-5,NW,2.68,0,0
51821,2015,11,30,4,3,49,NA,55,49,-6,92,1026,-5,NE,0.89,0,0
51822,2015,11,30,5,3,54,NA,62,58,-6,92,1026,-5,cv,0.89,0,0
51823,2015,11,30,6,3,104,NA,104,103,-5,92,1026,-4,cv,1.78,0,0
51824,2015,11,30,7,3,214,NA,248,325,-5,100,1026,-5,NE,1.79,0,0
51825,2015,11,30,8,3,348,NA,355,383,-5,92,1027,-4,NE,3.58,0,0
51826,2015,11,30,9,3,473,NA,428,470,-3,100,1027,-3,NE,5.37,0,0
51827,2015,11,30,10,3,512,NA,491,480,-3,92,1027,-2,NE,7.16,0,0
51828,2015,11,30,11,3,548,NA,544,564,-2,92,1027,-1,cv,0.89,0,0
51829,2015,11,30,12,3,596,NA,581,592,-2,86,1026,0,SE,1.79,0,0
51830,2015,11,30,13,3,624,NA,600,604,-2,86,1025,0,SE,3.58,0,0
51831,2015,11,30,14,3,626,NA,592,600,-1,86,1024,1,cv,0.89,0,0
51832,2015,11,30,15,3,629,NA,601,608,-1,86,1023,1,cv,1.78,0,0
51833,2015,11,30,16,3,638,NA,638,625,-1,92,1023,0,cv,2.67,0,0
51834,2015,11,30,17,3,666,NA,638,646,-2,92,1023,-1,NE,0.89,0,0
51835,2015,11,30,18,3,670,NA,627,654,-2,92,1023,-1,NE,1.78,0,0
51836,2015,11,30,19,3,685,NA,617,666,-2,100,1023,-2,cv,0.45,0,0
51837,2015,11,30,20,3,685,NA,611,621,-2,92,1023,-1,cv,1.34,0,0
51838,2015,11,30,21,3,638,NA,601,589,-2,92,1024,-1,cv,1.79,0,0
51839,2015,11,30,22,3,548,NA,506,464,-3,92,1023,-2,cv,2.68,0,0
51840,2015,11,30,23,3,490,NA,447,448,-2,92,1023,-1,cv,3.13,0,0
51841,2015,12,1,0,4,454,NA,470,505,-2,92,1023,-1,cv,4.02,0,0
51842,2015,12,1,1,4,507,NA,470,542,-2,92,1022,-1,SE,0.89,0,0
51843,2015,12,1,2,4,487,NA,466,455,-2,92,1022,-1,cv,0.89,0,0
51844,2015,12,1,3,4,424,NA,457,420,-2,92,1021,-1,cv,1.78,0,0
51845,2015,12,1,4,4,418,NA,435,429,-1,100,1020,-1,SE,1.79,0,0
51846,2015,12,1,5,4,427,NA,447,427,-1,100,1020,-1,cv,0.89,0,0
51847,2015,12,1,6,4,451,NA,435,444,-1,100,1020,-1,SE,0.89,0,0
51848,2015,12,1,7,4,538,NA,474,459,-1,100,1020,-1,cv,0.89,0,0
51849,2015,12,1,8,4,640,NA,612,579,-1,92,1020,0,cv,1.78,0,0
51850,2015,12,1,9,4,624,NA,595,598,0,93,1020,1,SE,1.79,0,0
51851,2015,12,1,10,4,628,597,606,571,-1,86,1020,1,SE,3.58,0,0
51852,2015,12,1,11,4,637,605,596,547,-1,92,1019,0,NE,0.89,0,0
51853,2015,12,1,12,4,680,671,642,621,-1,92,1019,0,SE,0.89,0,0
51854,2015,12,1,13,4,678,NA,667,634,0,100,1018,0,cv,0.89,0,0
51855,2015,12,1,14,4,671,NA,637,620,0,100,1017,0,cv,1.78,0,0
51856,2015,12,1,15,4,543,499,504,524,0,100,1017,0,SE,1.79,0,0
51857,2015,12,1,16,4,444,NA,419,418,0,100,1017,0,cv,0.89,0,0
51858,2015,12,1,17,4,415,NA,387,412,0,93,1018,1,cv,1.78,0,0
51859,2015,12,1,18,4,396,NA,374,389,0,93,1019,1,cv,2.67,0,0
51860,2015,12,1,19,4,398,NA,371,410,0,93,1019,1,cv,4.46,0,0
51861,2015,12,1,20,4,407,NA,376,393,0,93,1019,1,cv,7.59,0,0
51862,2015,12,1,21,4,396,NA,376,387,0,100,1020,0,SE,1.79,0,0
51863,2015,12,1,22,4,391,NA,333,349,-2,92,1020,-1,NE,1.79,0,0
51864,2015,12,1,23,4,80,NA,54,12,-2,100,1020,-2,NW,4.92,0,0
51865,2015,12,2,0,4,NA,NA,NA,12,-2,92,1020,-1,NE,3.13,0,0
51866,2015,12,2,1,4,NA,NA,NA,13,-5,69,1021,0,NW,1.79,0,0
51867,2015,12,2,2,4,NA,NA,NA,10,-5,69,1021,0,SE,1.79,0,0
51868,2015,12,2,3,4,NA,NA,NA,9,-9,47,1021,1,NW,4.92,0,0
51869,2015,12,2,4,4,9,5,7,7,-10,43,1021,1,NW,12.07,0,0
51870,2015,12,2,5,4,6,9,8,7,-11,37,1021,2,NW,20.12,0,0
51871,2015,12,2,6,4,6,10,3,6,-11,40,1021,1,NW,24.14,0,0
51872,2015,12,2,7,4,3,10,9,6,-13,31,1021,2,NW,32.19,0,0
51873,2015,12,2,8,4,6,3,5,6,-12,34,1022,2,NW,41.13,0,0
51874,2015,12,2,9,4,7,4,4,6,-12,32,1022,3,NW,48.28,0,0
51875,2015,12,2,10,4,8,7,13,7,-12,32,1021,3,NW,56.33,0,0
51876,2015,12,2,11,4,5,7,11,7,-12,30,1020,4,NW,65.27,0,0
51877,2015,12,2,12,4,4,8,5,9,-12,30,1019,4,NW,76.45,0,0
51878,2015,12,2,13,4,5,NA,4,7,-12,27,1019,5,NW,87.63,0,0
51879,2015,12,2,14,4,3,3,3,9,-12,27,1019,5,NW,97.46,0,0
51880,2015,12,2,15,4,3,NA,3,9,-12,30,1019,4,NW,107.29,0,0
51881,2015,12,2,16,4,7,NA,6,6,-12,32,1020,3,NW,116.23,0,0
51882,2015,12,2,17,4,6,NA,10,5,-13,31,1020,2,NW,124.28,0,0
51883,2015,12,2,18,4,16,NA,8,3,-13,31,1020,2,NW,130.09,0,0
51884,2015,12,2,19,4,3,NA,7,4,-14,29,1021,2,NW,135.9,0,0
51885,2015,12,2,20,4,3,NA,8,3,-15,29,1021,1,NW,143.05,0,0
51886,2015,12,2,21,4,5,NA,6,1,-15,29,1021,1,NW,150.2,0,0
51887,2015,12,2,22,4,6,NA,3,5,-13,34,1020,1,NW,160.03,0,0
51888,2015,12,2,23,4,5,NA,3,5,-14,33,1020,0,NW,168.97,0,0
51889,2015,12,3,0,4,7,NA,6,6,-15,31,1020,0,NW,177.91,0,0
51890,2015,12,3,1,4,3,NA,7,6,-13,36,1020,0,NW,185.96,0,0
51891,2015,12,3,2,4,7,NA,3,5,-13,39,1020,-1,NW,193.11,0,0
51892,2015,12,3,3,4,4,NA,4,5,NA,NA,NA,NA,NA,NA,0,0
51893,2015,12,3,4,4,6,NA,8,6,-13,42,1020,-2,NW,8.05,0,0
51894,2015,12,3,5,4,5,NA,3,5,-13,42,1021,-2,NW,15.2,0,0
51895,2015,12,3,6,4,8,NA,8,6,-13,42,1021,-2,NW,20.12,0,0
51896,2015,12,3,7,4,12,NA,7,5,-14,36,1021,-1,NW,25.93,0,0
51897,2015,12,3,8,4,7,NA,6,7,-14,36,1023,-1,NW,29.06,0,0
51898,2015,12,3,9,4,14,NA,7,8,-15,31,1023,0,NW,33.98,0,0
51899,2015,12,3,10,4,13,NA,10,7,-15,29,1023,1,NW,42.03,0,0
51900,2015,12,3,11,4,12,NA,10,13,-15,27,1023,2,NW,51.86,0,0
51901,2015,12,3,12,4,11,NA,17,15,-15,27,1024,2,NW,63.04,0,0
51902,2015,12,3,13,4,16,NA,18,15,-15,27,1024,2,NW,72.87,0,0
51903,2015,12,3,14,4,14,NA,17,9,-14,29,1024,2,NW,84.05,0,0
51904,2015,12,3,15,4,7,NA,13,11,-15,27,1025,2,NW,95.23,0,0
51905,2015,12,3,16,4,5,NA,10,13,-14,29,1025,2,NW,106.41,0,0
51906,2015,12,3,17,4,13,NA,7,8,-14,31,1025,1,NW,115.35,0,0
51907,2015,12,3,18,4,18,NA,9,9,-14,33,1027,0,NW,124.29,0,0
51908,2015,12,3,19,4,15,NA,10,14,-12,39,1027,0,NW,133.23,0,0
51909,2015,12,3,20,4,14,NA,15,17,-12,39,1027,0,NW,142.17,0,0
51910,2015,12,3,21,4,15,NA,15,14,-13,39,1028,-1,NW,149.32,0,0
51911,2015,12,3,22,4,14,NA,12,14,-13,39,1028,-1,NW,157.37,0,0
51912,2015,12,3,23,4,14,NA,9,11,-13,39,1028,-1,NW,166.31,0,0
51913,2015,12,4,0,4,10,NA,14,17,-13,39,1028,-1,NW,174.36,0,0
51914,2015,12,4,1,4,6,NA,14,9,-13,42,1028,-2,NW,180.17,0,0
51915,2015,12,4,2,4,10,NA,6,9,-13,42,1028,-2,NW,185.09,0,0
51916,2015,12,4,3,4,3,NA,5,10,-13,42,1028,-2,NW,190.01,0,0
51917,2015,12,4,4,4,8,NA,6,10,-13,42,1028,-2,NW,194.93,0,0
51918,2015,12,4,5,4,8,NA,4,6,-13,39,1027,-1,NW,202.08,0,0
51919,2015,12,4,6,4,6,NA,12,5,-13,42,1027,-2,NW,207,0,0
51920,2015,12,4,7,4,11,NA,8,6,-13,39,1028,-1,NW,214.15,0,0
51921,2015,12,4,8,4,12,NA,8,8,-12,42,1028,-1,NW,219.07,0,0
51922,2015,12,4,9,4,14,NA,14,15,-13,31,1028,2,NW,224.88,0,0
51923,2015,12,4,10,4,9,NA,12,16,-14,27,1028,3,NW,232.03,0,0
51924,2015,12,4,11,4,16,NA,3,10,-13,27,1027,4,NW,240.08,0,0
51925,2015,12,4,12,4,7,NA,9,11,-14,23,1026,5,NW,249.91,0,0
51926,2015,12,4,13,4,10,NA,6,7,-13,24,1026,6,NW,257.06,0,0
51927,2015,12,4,14,4,8,NA,9,6,-13,22,1025,7,NW,265.11,0,0
51928,2015,12,4,15,4,7,NA,7,6,-14,22,1025,6,NW,274.05,0,0
51929,2015,12,4,16,4,NA,NA,8,6,-12,26,1025,6,NW,281.2,0,0
51930,2015,12,4,17,4,20,NA,12,8,-11,30,1025,5,NW,287.01,0,0
51931,2015,12,4,18,4,40,NA,21,15,-11,32,1025,4,NW,292.82,0,0
51932,2015,12,4,19,4,98,NA,62,65,-10,35,1025,4,NW,296.84,0,0
